symbol,timeframe,trial,balance,ema_fast,ema_slow,rsi_length,adx_length,vwap_length,volume_zscore,mean_rev_length,rsi_overbought,rsi_oversold,adx_threshold,mean_rev_threshold,ema,rsi,adx,vwap,volume,mean_reversion,stoploss,takeprofit,trailing
BNB/USDT,1h,79,1117.79,19,87,11,16,21,2.77,6,79,18,16,0.82,0.81,0.83,0.72,0.82,0.96,0.67,0.0195,0.0226,0.0045
BNB/USDT,1h,80,1042.7199999999998,15,69,11,20,7,1.18,2,66,29,27,0.93,0.99,0.92,1.21,0.96,1.18,1.43,0.0245,0.0135,0.0112
BNB/USDT,1h,81,1103.3999999999996,12,42,14,20,6,2.57,12,77,23,18,1.81,1.2,1.36,1.04,0.86,0.81,0.75,0.01,0.0181,0.0109
BNB/USDT,1h,82,1042.85,16,84,10,11,16,2.08,26,75,13,20,1.1,1.03,1.2,1.02,1.3,1.05,0.89,0.0082,0.0172,0.0108
BNB/USDT,1h,83,1128.9499999999998,16,100,19,17,13,1.02,8,65,20,27,1.87,1.09,1.02,0.95,1.01,0.69,1.41,0.0205,0.0335,0.0059
BNB/USDT,1h,84,1075.7799999999997,8,41,12,14,11,1.55,20,71,25,27,0.58,0.88,1.14,0.77,1.25,0.61,1.15,0.0207,0.0175,0.0079
BNB/USDT,1h,85,1146.42,17,78,20,11,20,2.39,18,78,24,20,1.74,0.89,1.17,0.9,1.15,1.47,1.11,0.0113,0.0222,0.0065
BNB/USDT,1h,86,1134.1499999999999,17,90,13,14,23,1.32,4,79,27,28,1.63,0.88,1.42,1.14,1.2,0.87,0.8,0.022,0.0271,0.01
BNB/USDT,1h,87,1076.1100000000001,13,91,8,11,14,1.91,28,79,17,18,0.53,1.46,1.23,0.94,1.38,1.34,0.72,0.0204,0.0225,0.0054
BNB/USDT,1h,88,1126.3399999999997,17,32,20,14,17,1.83,26,78,30,19,1.33,1.22,1.03,0.78,1.07,0.91,1.03,0.0107,0.0337,0.0119
BNB/USDT,1h,89,1061.3599999999994,18,59,17,13,24,2.24,22,76,26,28,0.61,1.29,1.0,0.9,0.9,1.29,0.67,0.0202,0.0223,0.0096
BNB/USDT,1h,90,1062.83,14,49,17,17,11,2.24,17,80,11,27,1.7,1.08,1.34,1.07,1.3,1.47,0.99,0.0226,0.0205,0.0066
BNB/USDT,1h,91,1087.0099999999995,14,42,11,14,15,1.95,11,65,26,29,1.6,1.3,1.05,1.1,1.2,0.64,0.68,0.0237,0.0272,0.0095
BNB/USDT,1h,92,1142.48,9,81,20,9,19,2.1,14,68,14,22,1.88,0.82,1.03,1.01,1.07,1.35,0.64,0.0127,0.0215,0.0057
BNB/USDT,1h,93,1085.9999999999995,14,32,18,13,10,2.26,14,74,18,27,0.82,1.34,1.39,0.83,1.15,0.64,0.75,0.0089,0.0297,0.0059
BNB/USDT,1h,94,1116.5299999999997,20,67,8,17,17,1.37,2,66,22,22,0.69,1.3,1.03,1.11,0.96,1.02,1.34,0.0086,0.033,0.0061
BNB/USDT,1h,95,1072.5499999999997,9,42,17,15,10,1.55,16,74,15,27,1.72,1.15,1.21,1.16,1.3,1.11,0.94,0.0179,0.0263,0.0041
BNB/USDT,1h,96,1037.0999999999997,15,52,14,14,16,1.51,24,74,19,28,1.76,1.4,1.19,1.11,1.35,1.12,1.18,0.0108,0.0143,0.0055
BNB/USDT,1h,97,1072.8799999999997,16,32,11,9,21,1.37,5,66,21,20,1.85,1.24,1.35,0.87,1.41,1.27,0.81,0.0246,0.029,0.0042
BNB/USDT,1h,98,1107.62,16,51,10,15,20,2.14,22,65,24,20,0.71,1.15,0.91,1.3,1.04,1.34,0.93,0.0244,0.0314,0.0091
BNB/USDT,1h,99,1072.5499999999997,11,95,6,14,11,2.66,16,70,13,22,1.87,0.96,1.22,0.84,1.45,1.31,1.24,0.0176,0.0255,0.009
BNB/USDT,4h,0,942.9500000000003,11,24,9,13,12,2.07,14,73,11,17,0.93,1.37,0.82,0.95,1.14,0.85,1.19,0.0165,0.025,0.0083
BNB/USDT,4h,1,952.2,16,43,7,6,21,1.26,4,75,15,24,1.31,0.95,1.16,0.84,1.17,1.1,1.13,0.0162,0.0228,0.0102
BNB/USDT,4h,2,933.9200000000001,14,39,7,13,19,1.35,24,73,13,27,1.53,1.37,0.85,0.96,0.93,0.67,0.69,0.0196,0.0267,0.0096
BNB/USDT,4h,3,932.0300000000001,17,68,18,7,16,2.41,6,66,30,24,1.18,1.09,1.01,0.85,1.45,1.46,1.1,0.016,0.028,0.0066
BNB/USDT,4h,4,975.2900000000001,10,82,17,12,12,1.32,29,71,24,21,0.95,1.07,1.44,0.97,1.14,0.95,0.95,0.0091,0.0294,0.0109
BNB/USDT,4h,5,995.1200000000002,16,38,8,16,17,1.79,2,78,25,20,1.96,1.5,0.89,0.88,1.47,0.7,1.1,0.0195,0.0135,0.0051
BNB/USDT,4h,6,949.2999999999998,19,83,7,15,15,1.8,8,77,28,21,1.81,1.28,1.12,0.77,1.46,1.3,0.98,0.0192,0.0211,0.0113
BNB/USDT,4h,7,993.7600000000001,19,35,20,8,15,2.04,30,67,23,18,0.68,0.97,1.2,0.92,1.22,1.28,1.18,0.01,0.0268,0.0099
BNB/USDT,4h,8,927.8099999999998,15,32,17,17,14,2.62,23,80,17,15,1.65,1.23,1.14,1.01,1.45,1.26,1.01,0.0188,0.0157,0.0074
BNB/USDT,4h,9,988.5200000000002,20,54,14,12,18,1.65,22,67,14,24,1.87,0.82,1.09,1.23,1.25,0.89,0.67,0.0244,0.0226,0.0108
BNB/USDT,4h,10,965.9700000000001,12,64,6,14,18,2.45,5,71,30,21,0.7,0.94,0.96,1.16,0.97,1.11,0.68,0.0174,0.0125,0.0101
BNB/USDT,4h,11,914.68,13,77,18,16,9,1.75,5,76,20,30,1.71,1.12,1.18,0.94,1.46,1.48,1.3,0.0218,0.0252,0.0079
BNB/USDT,4h,12,974.7900000000001,15,54,14,13,24,1.51,10,71,21,29,0.8,0.83,1.47,0.88,0.82,1.39,0.81,0.0127,0.0237,0.011
BNB/USDT,4h,13,947.1500000000002,9,96,8,15,12,1.6,8,73,26,23,0.87,1.1,1.47,0.9,0.92,1.03,1.16,0.0213,0.0227,0.0057
BNB/USDT,4h,14,937.96,12,62,20,16,18,2.87,14,73,21,26,0.57,1.14,1.36,0.88,1.44,1.0,1.3,0.0117,0.0346,0.0078
BNB/USDT,4h,15,934.3000000000001,16,31,8,19,22,1.92,17,80,26,28,1.84,1.48,0.81,0.8,1.05,1.26,0.9,0.022,0.0319,0.0069
BNB/USDT,4h,16,958.9300000000002,20,60,18,8,17,1.29,8,78,23,18,1.97,1.15,1.49,0.84,1.08,1.07,0.76,0.0203,0.019,0.0073
BNB/USDT,4h,17,991.3800000000001,12,82,13,20,18,1.46,22,69,13,19,1.65,1.21,0.85,0.77,0.99,0.75,0.74,0.0112,0.0246,0.0097
BNB/USDT,4h,18,971.68,8,30,16,19,21,1.84,13,74,30,18,0.74,0.8,0.95,1.25,1.24,1.19,1.37,0.0115,0.0316,0.005
BNB/USDT,4h,19,939.4900000000001,18,43,8,16,22,2.27,2,67,13,26,1.22,1.04,0.82,1.02,1.2,0.86,0.9,0.0108,0.0302,0.0077
BNB/USDT,4h,20,926.4600000000002,11,45,17,14,15,2.91,18,66,24,28,1.48,1.35,1.21,0.7,1.14,1.21,1.03,0.0132,0.0288,0.0076
BNB/USDT,4h,21,931.3499999999999,14,72,8,14,8,2.55,20,74,17,21,0.91,1.2,1.18,1.15,1.06,0.86,0.74,0.0244,0.0192,0.0082
BNB/USDT,4h,22,979.8999999999999,13,97,9,20,19,2.5,8,68,19,24,1.49,0.89,1.43,1.16,1.14,0.79,0.72,0.0114,0.0166,0.0111
BNB/USDT,4h,23,995.4300000000002,17,81,10,13,6,1.14,7,66,18,24,0.58,1.07,1.26,0.83,1.01,1.36,1.11,0.0239,0.0218,0.0098
BNB/USDT,4h,24,934.5500000000002,19,23,6,20,16,2.44,2,68,16,24,0.99,0.88,1.38,1.24,1.22,1.32,1.08,0.0207,0.0234,0.0067
BNB/USDT,4h,25,949.1099999999999,8,52,7,13,16,2.45,9,78,27,16,1.59,0.8,0.9,1.29,1.33,0.86,1.15,0.0136,0.0145,0.0089
BNB/USDT,4h,26,975.2700000000003,15,37,9,19,8,1.44,7,69,10,30,0.73,0.82,1.48,1.16,1.08,1.11,0.75,0.0248,0.0148,0.0056
BNB/USDT,4h,27,928.0899999999999,20,66,15,20,13,2.58,28,73,12,17,1.29,1.35,1.38,0.78,1.08,0.62,1.19,0.022,0.0264,0.0105
BNB/USDT,4h,28,897.92,10,38,11,6,16,2.68,29,71,26,15,0.63,1.01,1.12,0.97,1.25,1.01,0.95,0.0249,0.0295,0.0105
BNB/USDT,4h,29,978.6100000000001,16,91,16,16,19,1.13,21,68,13,30,1.09,1.16,0.95,1.1,1.03,1.27,0.8,0.0242,0.0238,0.012
BNB/USDT,4h,30,930.63,12,87,6,11,24,1.14,10,74,28,28,1.9,1.16,0.81,1.15,1.07,1.43,0.72,0.02,0.0304,0.0107
BNB/USDT,4h,31,990.4200000000001,17,68,17,6,24,1.64,17,67,28,20,1.1,0.81,1.02,1.01,1.38,1.47,0.7,0.0087,0.0286,0.0092
BNB/USDT,4h,32,949.1099999999999,18,57,7,7,17,1.8,20,79,29,24,1.24,1.36,0.95,0.83,1.44,1.16,1.46,0.0145,0.0145,0.0073
BNB/USDT,4h,33,959.09,8,61,6,7,23,1.46,13,75,10,30,1.03,1.09,1.0,1.24,1.07,0.99,0.93,0.013,0.0227,0.01
BNB/USDT,4h,34,921.7,18,87,12,12,15,2.04,14,80,15,27,1.21,1.27,1.05,1.21,1.02,0.84,1.12,0.0192,0.0291,0.0051
BNB/USDT,4h,35,913.3700000000001,8,37,6,7,7,2.61,11,76,20,28,1.19,1.12,0.86,0.83,0.87,1.19,0.86,0.0169,0.0297,0.0115
BNB/USDT,4h,36,939.4900000000001,9,37,11,6,19,2.85,3,73,27,20,1.31,1.35,0.87,1.04,1.36,1.23,1.26,0.0106,0.0299,0.0069
BNB/USDT,4h,37,913.5800000000002,19,40,15,14,18,2.12,10,66,11,28,0.51,1.41,1.31,0.88,1.21,0.67,1.08,0.0157,0.0349,0.0103
BNB/USDT,4h,38,1006.5800000000003,20,65,10,15,25,2.41,20,74,25,22,1.14,1.09,1.12,1.03,0.98,0.94,0.98,0.0228,0.0174,0.0102
BNB/USDT,4h,39,927.8099999999998,10,37,13,16,25,2.91,20,66,20,30,1.76,0.86,1.29,1.26,1.47,1.12,1.34,0.0174,0.0173,0.0105
BNB/USDT,4h,40,992.2800000000001,12,81,16,11,6,1.53,12,66,25,22,1.5,0.81,1.49,1.04,0.83,1.34,1.08,0.0096,0.0316,0.0101
BNB/USDT,4h,41,992.99,18,22,8,13,23,1.06,15,68,22,20,0.82,1.26,0.96,0.76,0.99,1.29,1.49,0.0189,0.0227,0.0116
BNB/USDT,4h,42,927.8099999999998,19,41,17,14,17,2.89,3,67,18,23,1.24,1.42,1.34,0.77,1.19,0.81,0.7,0.017,0.0174,0.0114
BNB/USDT,4h,43,933.9200000000001,18,93,6,17,11,2.47,7,75,27,26,1.42,1.4,0.85,1.08,1.48,1.39,1.39,0.0197,0.026,0.0082
BNB/USDT,4h,44,991.0600000000002,18,96,17,9,9,2.84,24,72,22,19,1.03,1.17,0.94,0.96,0.87,1.31,0.81,0.0148,0.0153,0.0078
BNB/USDT,4h,45,961.02,9,22,17,9,12,1.49,14,72,24,21,1.92,1.07,1.27,0.91,1.26,1.41,1.09,0.023,0.0223,0.0052
BNB/USDT,4h,46,957.0399999999998,10,29,18,15,13,2.42,23,67,19,16,0.7,1.19,0.87,0.99,1.34,0.75,0.61,0.0136,0.0194,0.0046
BNB/USDT,4h,47,994.1200000000002,9,80,6,6,7,2.96,23,69,25,21,1.9,1.21,1.48,0.76,1.01,0.87,0.71,0.009,0.0145,0.0069
BNB/USDT,4h,48,946.2999999999998,8,85,8,6,17,1.01,25,74,14,20,0.55,1.32,1.44,1.24,1.12,1.39,0.66,0.013,0.0159,0.0057
BNB/USDT,4h,49,956.3600000000002,19,98,16,10,23,1.77,4,74,25,28,0.63,1.27,0.81,0.92,1.11,0.65,0.73,0.0153,0.026,0.0109
BNB/USDT,4h,50,944.11,16,59,15,17,8,2.9,22,70,14,26,0.96,1.05,1.26,0.94,1.48,1.32,0.7,0.0192,0.0131,0.0094
BNB/USDT,4h,51,907.68,17,39,12,20,11,2.74,30,74,22,29,1.91,0.98,0.99,1.03,1.41,0.75,0.89,0.0126,0.0301,0.0098
BNB/USDT,4h,52,994.4000000000001,15,55,17,12,23,1.21,24,75,15,25,1.76,1.01,0.9,1.04,1.07,1.32,1.23,0.0233,0.0209,0.0053
BNB/USDT,4h,53,952.48,12,38,16,20,22,2.64,27,78,15,15,1.51,1.27,1.27,1.3,1.08,1.17,1.23,0.0161,0.0216,0.005
BNB/USDT,4h,54,925.6400000000002,14,92,9,12,15,1.81,21,73,20,20,1.06,1.4,1.23,0.83,1.13,0.61,0.67,0.0156,0.0302,0.0077
BNB/USDT,4h,55,962.1499999999999,13,58,17,10,20,2.06,11,78,27,21,0.77,1.35,1.47,1.18,1.13,1.07,1.16,0.013,0.0198,0.0095
BNB/USDT,4h,56,947.4799999999998,10,87,7,16,19,2.91,16,72,12,27,1.52,0.87,1.03,0.93,1.44,1.05,1.27,0.0215,0.0158,0.0107
BNB/USDT,4h,57,933.18,14,72,19,14,24,2.29,11,78,27,25,1.71,1.28,0.83,0.87,1.49,1.32,0.64,0.0228,0.0227,0.0068
BNB/USDT,4h,58,937.1500000000001,11,60,13,11,9,2.97,17,76,26,20,1.5,0.96,1.28,0.73,1.32,1.47,0.79,0.0139,0.0293,0.0065
BNB/USDT,4h,59,925.6400000000002,17,87,8,10,12,1.16,25,78,18,15,1.04,1.47,1.11,0.74,1.25,0.96,0.73,0.0164,0.0344,0.0095
BNB/USDT,4h,60,968.4800000000002,16,94,13,10,14,1.07,28,77,27,22,1.37,0.97,0.98,0.84,1.09,1.31,1.48,0.0153,0.0138,0.0102
BNB/USDT,4h,61,981.9399999999999,17,46,6,16,18,1.77,13,66,12,20,1.29,1.05,0.96,1.26,1.05,1.05,1.39,0.0196,0.0154,0.0118
BNB/USDT,4h,62,985.3200000000002,11,86,6,11,23,2.06,21,72,20,27,0.86,0.89,1.41,0.75,1.42,1.48,1.48,0.0237,0.0325,0.0073
BNB/USDT,4h,63,937.6600000000001,19,52,17,20,9,1.6,17,74,13,23,0.71,1.17,1.34,0.81,1.33,1.08,0.67,0.0243,0.0132,0.0103
BNB/USDT,4h,64,939.4199999999998,8,87,20,20,20,1.69,16,67,23,19,1.67,1.17,1.1,1.17,1.28,0.83,0.76,0.0191,0.0195,0.0095
BNB/USDT,4h,65,973.5300000000001,14,84,10,10,8,1.06,6,70,18,21,1.24,1.28,0.95,1.22,1.23,1.24,0.64,0.0249,0.0148,0.0041
BNB/USDT,4h,66,971.9100000000001,10,29,14,10,7,1.4,19,70,10,23,1.85,1.01,1.33,1.29,0.97,1.47,0.78,0.0143,0.0343,0.0072
BNB/USDT,4h,67,897.92,16,100,6,12,23,1.98,13,79,25,19,1.34,0.83,0.87,1.06,1.07,0.64,1.15,0.0249,0.0331,0.0047
BNB/USDT,4h,68,909.19,11,40,19,17,6,2.58,8,65,20,16,1.08,1.15,0.9,0.8,1.04,1.23,1.2,0.0176,0.0325,0.0057
BNB/USDT,4h,69,949.4300000000001,20,98,16,11,7,1.43,25,78,12,28,0.51,1.06,0.93,0.95,1.36,0.9,1.44,0.0094,0.0121,0.01
BNB/USDT,4h,70,914.68,9,58,6,20,8,1.09,26,74,12,15,1.58,1.14,1.01,0.9,1.37,0.85,1.39,0.0203,0.025,0.0077
BNB/USDT,4h,71,927.8099999999998,20,88,7,16,19,2.98,3,75,25,28,1.55,1.06,1.04,1.15,1.25,1.22,1.17,0.0181,0.0162,0.0092
BNB/USDT,4h,72,938.3899999999999,10,47,10,9,16,2.66,27,66,10,24,1.84,1.41,1.22,1.06,1.28,1.19,1.3,0.0189,0.0239,0.0076
BNB/USDT,4h,73,960.2100000000002,12,38,11,13,10,1.74,5,71,25,20,0.51,1.39,0.89,1.23,1.29,1.29,0.69,0.0239,0.0229,0.0041
BNB/USDT,4h,74,933.34,11,91,20,20,22,1.35,10,74,14,27,1.89,1.45,1.06,1.01,1.5,1.23,0.69,0.0109,0.033,0.0048
BNB/USDT,4h,75,931.7900000000001,14,44,11,16,12,1.4,6,66,22,21,1.26,1.16,1.04,0.93,1.09,1.13,1.18,0.0195,0.0255,0.0066
BNB/USDT,4h,76,1009.8000000000002,17,39,13,13,19,1.58,4,70,22,22,0.86,1.12,1.3,0.98,0.8,0.96,1.1,0.0225,0.0335,0.0096
BNB/USDT,4h,77,967.4400000000002,19,42,13,7,18,2.86,15,72,22,18,1.55,1.36,1.03,1.28,1.06,1.12,1.48,0.0198,0.0124,0.0106
BNB/USDT,4h,78,989.5899999999999,19,39,18,20,8,2.15,12,67,17,23,1.31,1.48,0.96,1.02,1.24,1.01,1.42,0.0109,0.0158,0.0066
BNB/USDT,4h,79,977.4000000000001,8,94,8,18,19,2.27,16,75,29,17,1.96,1.16,0.91,0.74,1.18,0.61,1.35,0.023,0.0149,0.0081
BNB/USDT,4h,80,949.2999999999998,10,65,13,16,18,1.91,13,80,24,29,1.48,1.39,1.18,0.86,1.31,1.38,0.71,0.0199,0.0208,0.0111
BNB/USDT,4h,81,934.39,20,68,13,19,12,1.73,2,70,30,20,1.95,1.21,1.34,1.01,1.35,1.12,0.92,0.0087,0.0303,0.0118
BNB/USDT,4h,82,948.6200000000002,16,67,10,10,19,1.63,6,75,23,16,1.61,1.34,1.27,1.05,1.07,1.1,1.23,0.025,0.0288,0.0081
BNB/USDT,4h,83,941.1400000000001,19,58,9,19,12,1.88,25,71,22,27,0.95,0.82,1.16,1.16,0.89,1.4,0.8,0.0142,0.0129,0.0105
BNB/USDT,4h,84,929.31,13,47,12,10,6,2.01,15,78,27,23,1.22,1.05,0.88,0.84,1.45,0.65,1.32,0.0246,0.0226,0.0105
BNB/USDT,4h,85,933.9200000000001,19,57,20,15,8,1.02,3,67,27,22,0.62,1.22,0.82,1.1,1.24,0.98,0.78,0.0197,0.0267,0.0114
BNB/USDT,4h,86,948.0300000000003,16,21,18,18,10,1.39,15,76,16,17,1.39,1.48,1.0,0.77,1.3,0.84,1.03,0.0156,0.0289,0.0076
BNB/USDT,4h,87,983.0500000000001,12,91,8,9,15,2.06,28,66,26,27,1.72,1.43,1.16,0.83,1.25,1.23,0.79,0.0112,0.024,0.0068
BNB/USDT,4h,88,945.1400000000002,14,79,9,12,7,2.22,9,71,18,26,1.65,1.19,1.38,0.8,1.02,0.85,0.71,0.0195,0.0255,0.0047
BNB/USDT,4h,89,960.7300000000001,14,46,10,7,6,1.92,7,70,23,21,0.84,1.21,1.37,1.24,1.01,1.1,1.14,0.0168,0.0168,0.0057
BNB/USDT,4h,90,937.3799999999999,17,70,14,9,16,1.68,9,74,13,29,1.46,1.35,1.17,1.01,1.4,1.5,0.65,0.0192,0.0218,0.0056
BNB/USDT,4h,91,904.24,12,67,18,10,19,1.07,26,66,23,16,1.35,0.94,1.14,1.12,1.4,0.81,1.35,0.0174,0.0289,0.0049
BNB/USDT,4h,92,1003.9300000000002,10,99,6,14,6,1.23,22,77,14,30,0.81,0.84,1.38,0.91,1.22,0.61,1.16,0.0237,0.028,0.0081
BNB/USDT,4h,93,966.08,20,71,8,14,14,1.82,20,75,29,25,1.85,1.29,0.99,1.07,1.17,1.49,1.36,0.0109,0.031,0.0117
BNB/USDT,4h,94,935.2199999999999,8,26,16,7,17,1.49,16,67,24,26,1.91,0.96,0.96,1.24,1.4,1.33,1.14,0.0238,0.0186,0.0087
BNB/USDT,4h,95,954.2300000000002,20,37,18,20,20,2.54,25,67,15,16,1.84,1.01,0.89,1.07,1.05,0.8,1.08,0.0163,0.0254,0.0049
BNB/USDT,4h,96,983.39,11,25,12,18,25,1.68,3,65,12,26,1.14,1.32,1.31,1.17,1.14,1.35,1.46,0.0111,0.0264,0.0082
BNB/USDT,4h,97,964.8600000000002,20,95,11,7,6,1.85,27,76,23,17,1.09,1.39,1.24,0.8,0.88,0.76,0.82,0.023,0.0122,0.0084
